block_id,status,n_targets,n_pending_at_start,n_saved_this_run,elapsed_minutes,message
2025_HARP13691_20250829_0924_20250830_0748,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13708_20250829_1936_20250830_1624,error,14,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13708_20250830_1936_20250831_1448,error,13,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13708_20250831_1848_20250901_0424,error,7,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13691_20250901_1012_20250901_1948,error,7,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13723_20250902_0100_20250902_2324,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13708_20250902_2200_20250903_0248,error,4,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13723_20250903_0100_20250903_2336,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13722_20250903_2324_20250904_2148,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13730_20250904_0424_20250904_0424,error,1,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13730_20250904_0736_20250905_0424,error,14,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13722_20250904_2324_20250905_2148,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13730_20250905_0736_20250906_0424,error,14,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13722_20250905_2324_20250906_1036,error,8,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13730_20250906_0736_20250907_0636,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13747_20250906_1336_20250907_1236,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13730_20250907_0812_20250908_0636,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13747_20250907_1412_20250908_1236,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13730_20250908_0812_20250908_1300,error,4,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13747_20250908_1412_20250909_1236,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13747_20250909_1412_20250909_1724,error,3,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13736_20250910_1300_20250911_0200,error,9,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13778_20250913_2348_20250914_2212,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13768_20250915_2136_20250916_2000,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13778_20250915_2348_20250916_1724,error,12,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13768_20250916_2200_20250917_0424,error,5,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13778_20250916_2236_20250917_0148,error,3,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13773_20250917_2236_20250918_0012,error,2,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13777_20250918_1900_20250919_1724,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13776_20250918_2200_20250919_0424,error,5,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13773_20250919_1836_20250920_0412,error,7,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13768_20250919_1948_20250920_1012,error,10,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13790_20250920_0900_20250921_0724,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13777_20250920_1900_20250921_1724,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13790_20250921_0900_20250922_0824,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13777_20250921_1900_20250922_1200,error,11,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13790_20250922_1000_20250922_1000,error,1,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13784_20250922_1348_20250923_1212,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13784_20250923_1348_20250924_1236,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13801_20250924_1400_20250925_0424,error,10,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13784_20250924_1936_20250925_0336,error,6,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13801_20250925_0736_20250926_0424,error,14,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13801_20250926_0736_20250927_0424,error,14,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13835_20250927_0500_20250928_0324,error,15,,0,,TimeoutError('timed out')
2025_HARP13808_20250928_0300_20250928_2236,error,13,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13801_20250928_0800_20250928_2224,error,10,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13835_20250928_1324_20250928_2300,error,7,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13801_20250929_0324_20250929_0812,error,4,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13845_20250929_0348_20250930_0212,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13845_20250930_0348_20251001_0224,error,15,,0,,TimeoutError('timed out')
2025_HARP13831_20250930_0724_20251001_0424,error,14,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13835_20251001_0412_20251001_1212,error,6,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13835_20251001_2000_20251001_2000,error,1,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13831_20251002_2200_20251003_0424,error,5,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13831_20251003_0736_20251004_0424,error,14,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13855_20251003_1936_20251003_1936,error,1,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13859_20251004_0400_20251005_0224,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13852_20251004_0800_20251005_0624,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13859_20251005_0400_20251006_0224,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13855_20251005_1936_20251006_1624,error,14,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13859_20251006_0400_20251007_0224,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13876_20251006_1324_20251007_1148,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13866_20251006_2112_20251007_1624,error,13,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13852_20251007_0800_20251008_0336,error,13,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13855_20251007_2000_20251007_2312,error,3,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13852_20251008_0712_20251008_1336,error,5,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13876_20251008_1100_20251008_1412,error,3,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13866_20251008_2248_20251009_1624,error,12,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13876_20251008_2300_20251009_2124,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13872_20251009_1936_20251010_1448,error,13,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13876_20251009_2300_20251010_1500,error,11,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13872_20251010_1936_20251011_1624,error,14,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13872_20251011_1936_20251012_1624,error,14,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13895_20251012_0400_20251013_0224,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13872_20251012_1936_20251013_0024,error,4,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13881_20251012_2236_20251013_2100,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13887_20251013_0424_20251013_0424,error,1,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13887_20251013_0736_20251013_1712,error,7,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13883_20251013_1736_20251013_1736,error,1,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13880_20251013_2048_20251014_0800,error,8,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13881_20251013_2236_20251014_2112,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13887_20251014_0736_20251015_0612,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13881_20251014_2248_20251014_2248,error,1,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13881_20251015_0200_20251015_1136,error,7,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13891_20251015_1036_20251015_1036,error,1,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13881_20251015_1836_20251016_1212,error,12,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13887_20251015_1936_20251016_1624,error,14,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13881_20251016_1836_20251017_1348,error,13,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13887_20251016_1936_20251017_1312,error,12,,0,,TimeoutError('timed out')
2025_HARP13891_20251017_1912_20251018_1736,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13909_20251018_1724_20251019_1548,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13901_20251018_2112_20251019_1624,error,13,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13891_20251019_1912_20251019_2048,error,2,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13935_20251020_0812_20251021_0636,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13911_20251020_1924_20251021_1824,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13935_20251021_0848_20251021_1824,error,7,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13909_20251021_2136_20251022_0712,error,7,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13935_20251021_2136_20251022_2024,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13901_20251022_0724_20251022_1836,error,8,,0,,TimeoutError('timed out')
2025_HARP13935_20251022_2200_20251023_0248,error,4,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13945_20251023_0648_20251023_1212,error,4,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13931_20251023_1936_20251024_1624,error,14,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13930_20251024_0148_20251025_0012,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13931_20251024_1936_20251025_1624,error,14,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13955_20251025_0100_20251025_2324,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13911_20251025_0736_20251025_2024,error,9,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13929_20251026_0048_20251026_2312,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13930_20251026_0148_20251027_0012,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13931_20251026_1936_20251027_1312,error,12,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13929_20251027_0048_20251027_2312,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13930_20251027_0148_20251028_0012,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13946_20251027_1324_20251028_1148,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13960_20251027_2236_20251028_2112,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13955_20251028_0100_20251028_2336,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13946_20251028_1324_20251028_2000,error,5,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13960_20251028_2248_20251029_1624,error,12,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13976_20251029_0000_20251029_2300,error,15,,0,,TimeoutError('timed out')
2025_HARP13955_20251029_0736_20251029_1048,error,3,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13946_20251029_2348_20251030_0124,error,2,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13960_20251030_2012_20251031_0900,error,9,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13982_20251103_0900_20251104_0724,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13982_20251104_2148_20251105_2036,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13999_20251106_0524_20251107_0348,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP13999_20251107_0524_20251108_0348,error,15,,0,,TimeoutError('timed out')
2025_HARP13999_20251108_0524_20251109_0348,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14003_20251108_1300_20251109_1124,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14018_20251109_0936_20251109_1112,error,2,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14008_20251109_1600_20251110_1424,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14009_20251110_1024_20251111_0848,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14008_20251110_1600_20251111_1424,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14009_20251111_1024_20251112_0848,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14008_20251111_1600_20251111_1736,error,2,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14009_20251112_1024_20251113_0900,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14009_20251113_1036_20251114_0900,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14008_20251113_2100_20251114_0500,error,6,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14024_20251114_1236_20251115_1100,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14024_20251115_1236_20251116_1100,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14054_20251116_0912_20251117_0424,error,13,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14024_20251116_1412_20251117_1236,error,15,,0,,TimeoutError('timed out')
2025_HARP14059_20251117_1048_20251118_0248,error,11,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14024_20251117_1412_20251117_2348,error,7,,0,,TimeoutError('timed out')
2025_HARP14045_20251118_1348_20251118_1348,error,1,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14056_20251120_2248_20251121_1624,error,12,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14056_20251121_1936_20251122_1624,error,14,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14056_20251122_1936_20251123_0336,error,6,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14060_20251123_0736_20251124_0424,error,14,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14056_20251123_0824_20251123_1624,error,6,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14056_20251123_1936_20251124_1448,error,13,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14060_20251124_0736_20251124_1536,error,6,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14063_20251124_1548_20251124_1548,error,1,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14063_20251124_2036_20251125_1724,error,14,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14057_20251124_2324_20251124_2324,error,1,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14060_20251125_0736_20251125_1048,error,3,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14081_20251125_1512_20251126_1348,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14063_20251125_2048_20251126_1912,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14060_20251126_1412_20251127_0748,error,12,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14073_20251126_1948_20251127_1812,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14090_20251127_0700_20251128_0524,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14073_20251127_1948_20251128_1812,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14090_20251128_0700_20251129_0524,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14073_20251128_1948_20251129_1324,error,12,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14090_20251129_0700_20251129_1324,error,5,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14108_20251129_1624_20251129_1624,error,1,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14090_20251129_1636_20251130_1500,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14108_20251129_1936_20251130_1624,error,14,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14108_20251130_1936_20251201_1624,error,14,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14108_20251201_1936_20251202_1624,error,14,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14111_20251203_1148_20251203_1536,error,3,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14115_20251204_0336_20251204_1624,error,9,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14117_20251204_1236_20251205_1100,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14111_20251205_0736_20251206_0424,error,14,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14124_20251205_1612_20251206_1436,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14111_20251206_0736_20251207_0424,error,14,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14124_20251206_1612_20251207_1436,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14111_20251207_0736_20251207_2200,error,10,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14117_20251207_1236_20251207_2036,error,6,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14115_20251207_1936_20251208_1312,error,12,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14138_20251208_1012_20251209_0836,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14117_20251208_2348_20251209_1724,error,12,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14143_20251209_1536_20251210_0424,error,9,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14143_20251210_0736_20251210_1712,error,7,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14156_20251210_1136_20251210_1624,error,4,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14143_20251210_2036_20251211_1900,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14156_20251211_1948_20251212_1812,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14143_20251212_0748_20251212_1236,error,4,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14156_20251212_1948_20251213_1812,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14156_20251213_1948_20251214_1636,error,14,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14172_20251214_1448_20251214_1448,error,1,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14165_20251215_0124_20251215_2348,error,15,,0,,TimeoutError('timed out')
2025_HARP14172_20251215_1048_20251216_0424,error,12,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14172_20251216_0736_20251216_0912,error,2,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14165_20251218_0148_20251219_0012,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14165_20251219_0148_20251219_2236,error,14,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14177_20251219_2048_20251220_1912,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14177_20251220_2048_20251221_1912,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14176_20251221_1836_20251222_1700,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14177_20251221_2048_20251222_1736,error,14,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14176_20251222_1836_20251223_1700,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14177_20251222_2048_20251223_0448,error,6,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14176_20251223_1836_20251224_0424,error,7,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14176_20251224_0736_20251225_0424,error,14,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14187_20251224_2048_20251225_1912,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14191_20251225_1236_20251226_1100,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14187_20251225_2048_20251226_0800,error,8,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14191_20251226_1236_20251227_1100,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14200_20251226_1900_20251227_1724,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14191_20251227_1236_20251228_1100,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14200_20251227_1900_20251228_1724,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14191_20251228_1236_20251228_2348,error,8,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14205_20251228_1736_20251229_1600,error,15,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14230_20251229_1236_20251229_1236,error,1,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14200_20251229_1900_20251230_0436,error,7,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14205_20251230_0800_20251231_0200,error,12,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14220_20251230_1612_20251230_1748,error,2,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14215_20251231_1000_20251231_1624,error,5,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
2025_HARP14220_20251231_2124_20251231_2300,error,2,,0,,DrmsExportError('Expecting value: line 1 column 1 (char 0) [status=4]')
